video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
"WONmXKvzyhg","[주간 예능연구소] 환불원정대 엄정화🎵김종민 재회/나 혼자 산다 김영광🐶멍뭉미/유민상🍔살찌는 이유 | MBC 예능핫코너 TOP 3 모아보기 #111","2020-09-14T10:25:37Z","UCiBr0bK06imaMbLc8sAEz0A","MBCentertainment","24","20.17.09","환불원정대|엄정화|김종민|유재석|제시|유민상|동해|은혁|슈퍼주니어|규현|이효리|비|박나래|이시언|한혜진|나혼자산다|연예대상|김태호|무한도전|MBC|예능|놀면 뭐하니|전지적참견시점|이영자|전현무","1169794","7031","184","833","https://i.ytimg.com/vi/WONmXKvzyhg/default.jpg","False","False"
"v8L5z0mcgE0","카리스마 내뿜는 홍영표 그동안 드러난 국힘당 거짓말 다 말해볼까","2020-09-16T07:30:01Z","UC1ihKJ6GH37xoWdtllZqhLw","팩트TV NEWS","25","20.17.09","팩트티비|팩트TV|FACTTV|더불어민주당|국회|정의당|열린민주당|미래통합당|국민의힘|홍영표","205861","12331","291","1264","https://i.ytimg.com/vi/v8L5z0mcgE0/default.jpg","False","False"
"qdvOYdSR5Ww","소득과 재산의 스노우볼, 가즈아~ (feat. 슈카 단타선수 시절)","2020-09-14T12:46:15Z","UCsJ6RuBiTVWRX156FVbeaGg","슈카월드","25","20.17.09","슈카|슈카월드|경제|시사|이슈|뉴스|상식|면접|논술|자소서|취업|주식|증시|주가|시장|자산|투자|금리","262284","6427","114","562","https://i.ytimg.com/vi/qdvOYdSR5Ww/default.jpg","False","False"
"6s4RK8oCS4Y","2020 서울 아파트 시장 큰일 났다.","2020-09-15T23:56:56Z","UCj2gpUrZ7LMp4Mp1pVMKz0g","도봉박홍기","25","20.17.09","서울 매매가격 하락|주택","33549","2545","189","43","https://i.ytimg.com/vi/6s4RK8oCS4Y/default.jpg","False","False"
"A6YVgm_T9xg","이제 신인왕 보인다!! 13일 만에 돌아와 최고의 호투 펼친 KK 김광현!! 7이닝 6K 무실점 하이라이트","2020-09-15T09:00:01Z","UCYRrUD5v5j_Ei8sKOo7mhoQ","엠빅뉴스","25","20.17.09","김광현|KK|MLB|메이저리그|호투|신인왕|슬라이더|신장경색|린드블럼|하이라이트","773975","4889","150","1672","https://i.ytimg.com/vi/A6YVgm_T9xg/default.jpg","False","False"
"FWP6I3TCMQk","전설의 비.어.캔.치.킨","2020-09-15T08:30:11Z","UCdfhK0yIMjmhcQ3gP-qpXRw","산적TV 밥굽남","22","20.17.09","비어캔치킨|이승기|이승기비어캔치킨|1박2일비어캔치킨|산적|밥굽남|육식수행|브리또|치킨브리또","319111","4088","149","423","https://i.ytimg.com/vi/FWP6I3TCMQk/default.jpg","False","False"
"sXEZAClPn_0","짧게 라이브 ... ㅎ ...","2020-09-15T17:10:26Z","UCX4LFdCjFXMaCPbRH1omP6Q","최인호TV","25","20.17.09","[none]","18591","2156","45","25","https://i.ytimg.com/vi/sXEZAClPn_0/default.jpg","False","False"
"WrB5AVfBtA0","우리 과자를 훔쳐 먹는 아저씨! 사건파일173. 몰랐어요 | 코믹 공소시효 [밍꼬발랄]","2020-09-15T09:00:06Z","UCCJkwrmhIqWkSFV-sQol4Qw","밍꼬발랄Mingggo","23","20.17.09","밍꼬발랄|밍꼬|꼬밍|발랄|모아보기|이어보기|정주행|꿀잼|꿀팁|공소시효|노래공소시효|공감|소통|댓글요청|사건파일|사건|사연|재연|연기|현장|썰풀기|썰|에피소드|이야기|공포|코믹|되감기|사이다|공감이야기|재밌는이야기|웃긴이야기|무서운이야기|황당한이야기|오싹한이야기|mingggo|story|episode|acting|interesting_story|funny_story|interesting_episode|funny_episode|共感|类型|学校共感|学生共感|友達共感|Đồngcảm|kiểu|Đồngcảm_theoloại|Đồngcảm_của_trường|Đồngcảm_của_học_sinh|투니버스|투니버스밍꼬발랄|코믹공소시효|몰랐어요|니가거기서왜나와","375259","11531","247","4245","https://i.ytimg.com/vi/WrB5AVfBtA0/default.jpg","False","False"
"3snLjDyZhtw","제72주년 국군의 날 챌린지 '마음까지 따뜻하게 안부를 전하세요' | 대한민국 국방부 X 스파오","2020-09-14T00:19:06Z","UCoreZRRtVpu521wZNJWfUqQ","국방부 - ROK Ministry of National Defense","25","20.17.09","대한민국|국방부|국군|육군|해군|공군|해병대|korea|mnd|military|defense|army|navy|airforce|marine|국방|안보|대비태세|국방개혁|육성재|챌린지","74818","7421","37","674","https://i.ytimg.com/vi/3snLjDyZhtw/default.jpg","False","False"
"0snNG96sJV0","秋 전 보좌관 “추미애 아들 부탁받고 부대에 전화” | 뉴스A 라이브","2020-09-15T07:24:27Z","UCfq4V1DAuaojnr2ryvWNysw","채널A 뉴스","25","20.17.09","채널 A","266820","5921","514","1473","https://i.ytimg.com/vi/0snNG96sJV0/default.jpg","False","False"
