video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
"JDyDDeo5718","추미애 사퇴쇼-황희 망언… 수상한 국방부-민주당 합작 [김종래의 정치내시경]","2020-09-14T03:42:08Z","UCPLGgr178Y4nM88NtarpPpg","디지틀조선TV","25","20.15.09","추미애|추미애아들|추미애보좌관|통역병|평창동계올림픽|카투사|검찰인사권|동부지검|검찰|검찰개혁|조국|당직사병|지원장교|김관정","25898","2872","36","128","https://i.ytimg.com/vi/JDyDDeo5718/default.jpg","False","False"
"BuvqQmmfE1Q","한국이 쌉캐리한 레전드 헐리웃 영화ㅋㅋㅋ","2020-09-15T03:00:00Z","UCpr2S3SBmyjvrx9Q4pLUZHw","movie trip 무비트립","1","20.15.09","무비트립|헐리웃 영화|한국이 캐리한 헐리웃 영화|베케이션|영화 베케이션|한국|헐리웃 한국","101569","1040","45","180","https://i.ytimg.com/vi/BuvqQmmfE1Q/default.jpg","False","False"
"K7eXYGoS6cc","[구독자요청] 전국노래자랑으로 상봉한 남매 풀영상","2020-09-10T09:00:04Z","UCZ-n5TNN1OjqTgEVl7T-TeQ","KOREAN DIASPORA KBS","27","20.15.09","이산가족을찾습니다|divided_families|finding_dispersed_families|pray_for_divided_families|koreandiaspora|korean_diaspora|korean_war|625|KBS|family_reunion|상봉|이산가족|만남|가족|그리움|하이라이트|생방송 이산가족을 찾습니다|생방송|디아스포라|전국노래자랑|노래|남매|송해","202654","2008","123","61","https://i.ytimg.com/vi/K7eXYGoS6cc/default.jpg","False","False"
"gbJ9QBj9dkk","대체 스팸 뚜껑은 왜 주는거임? 항의에 CJ가 보인 반응...","2020-09-12T00:00:09Z","UCAXw9EA1Ruu0Lcg_svVZ6uQ","이슈텔러 issueTeller","24","20.15.09","꿀잼|웃긴영상|웃음참기|감동|지식|정보|랭킹|공감|스팸","369541","5248","143","1126","https://i.ytimg.com/vi/gbJ9QBj9dkk/default.jpg","False","False"
"Abz9jq9blh4","[sub]🥔EP.7-1 (손)님아 그 상을 치우지 마오 | 나홀로 이식당 풀버전","2020-09-11T14:15:11Z","UCQ2O-iftmnlfrBuNsUUTofQ","채널 십오야","24","20.15.09","나영석|나PD|아간세|아이슬란드간세끼|이수근|수근세끼|은지원|지원세끼|삼시세끼|세끼|신효정|나피디|묘한이|tvN|라끼남|라면|라면끼리는남자|강호동|양정우|육봉선생|6봉선생|라면먹방|마포멋쟁이|마포|멋쟁이|송민호|표지훈|민호|지훈|피오|MINO|PO|P.O|위너|WINNER|송표|표송|패션|패션유튜버|패션유튜브|삼시네세끼|달나라공약이행프로젝트|달나라프로젝트|달나라|젝스키스|젝키|젝서키|젝스키|이재진|재진|김재덕|재덕|장수원|수원|Sechs Kies|슬의|슬기로운하드털이|슬의생|슬기로운의사생활|신원호|워노|이우정|조정석|정경호|유연석|김대명|전미도|이익준|김준완|안정원|양석형|채송화|용석민|문태유|도재학|이익순|곽선영|겨울정원|신현빈|장겨울|수빈쌤|hospitalplaylist|이식당|나홀로이식당|나노|정원겨울|춘하추동|우주|김준|피아노치는곰돌이","986912","13546","163","762","https://i.ytimg.com/vi/Abz9jq9blh4/default.jpg","False","False"
"p1OGFLjtTes","TAEMIN 태민 ‘Criminal’ Dance Practice","2020-09-10T15:00:12Z","UCyPwRgc3gQGqhk6RoGS50Ug","SHINee","22","20.15.09","[none]","978195","109802","181","11727","https://i.ytimg.com/vi/p1OGFLjtTes/default.jpg","False","False"
"U3b1Q6EY6BM","사실 슈뻘맨의 전 직업은 (　　　) 였습니다. [Q & A 답변 영상]","2020-09-10T07:30:01Z","UCXZx953K0FgkT3H2FaFAcew","슈뻘맨 [슈퍼 뻘짓 도전기]","24","20.15.09","슈뻘맨|QnA|Q&A|슈뻘맨 QnA|슈뻘맨 Q&A|슈뻘맨 궁금증|흔한 호기심|슈뻘맨 형들|동욱이형|영식이형|슈뻘맨 큐앤에이|슈뻘맨 10만|파뿌리|파뿌리24|궁금한이야기|흔한남매|민또tv|샌드박스|도티|더블비|급식왕|얌생이|광자|닮음","307976","9858","212","2453","https://i.ytimg.com/vi/U3b1Q6EY6BM/default.jpg","False","False"
"_iNhmju8tcU","『MATCH 13-14 & 개인전 D조』 | 2020 SKT 5GX JUMP 카트라이더 리그 시즌2","2020-09-12T12:08:14Z","UCKDkGnyeib7mcU7LdD3x0jQ","OGN","20","20.15.09","샌드박스 게이밍|MOTO|Afreeca Freecs|SGAe스포츠|한화생명e스포츠|STARLIGHT|GC부산 E-STATS|오늘의 경기|카트라이더|문호준|전대웅|박인수|넥슨 카트|2020 KARTRIDER LEAGUE SEASON2|카트 리그|크레이지레이싱 카트라이더|스피드전|아이템전|에이스 결정전|카트 에결|카트 부스톡|배성빈|박도현|최영훈|강석인|성남 ROX|이재혁|신종민|한승철|송용준|사상훈|아프리카 프릭스|유영혁|김기수|최윤서|홍승민|이은택|정승하|박현수|김승태|GC 부산 E-STATS|노준현|임재원|김지민|유관영|안혁진|홍희권|이현진|장건|노창현|JUMP UP|B120209067","81814","484","26","54","https://i.ytimg.com/vi/_iNhmju8tcU/default.jpg","False","False"
"Mll78SJEm3g","[김경래의 최강시사] 당직 사병이 정치적 배후 있다고? -김남국 의원 + 이준석 전 최고위원 (200914)","2020-09-14T01:10:45Z","UCMLJc_D3jgFcS_48G7i4V0A","KBS 1라디오","25","20.15.09","추미애 황희|황희 추미애 아들|김남국 추미애|이준석 추미애|추미애 아들 당직 사병|추미애 사과|추미애 서성환|추미애 휴가연장|추미애 아들 병가 추미애|추미애 아들|추미애 아들 카투사|추미애 아들 휴가|추미애 아들 휴가 특혜|추미애 아들 특혜|추미애 아들 병가|추미애 탄핵|추미애 보좌관|추미애 아들 보좌관|추미애 자녀|추미애 검찰수사관|추미애 녹취|추미애 아들 녹취록|추미애 검찰|추미애 윤석열|윤석열 추미애|추미애 검찰개혁|추미애 아들 무릎 수술|추미애 아들 무릎 진단서|추미애 아들 특임검사|추미애 특임검사|추미애 국민의힘|추미애 더불어민주당|추미애 문재인|추미애 노무현|추미애 아들 탈영|투미애 아들 카투사|추미애 아들 휴가 의혹|추미애 아들 황제휴가|추미애 아들 통역병|뉴스공장|김어준|김어준의 뉴스공장|시선집중|김종배의 시선집중|뉴스쇼","149602","2956","170","3411","https://i.ytimg.com/vi/Mll78SJEm3g/default.jpg","False","False"
"sk-qyR224fU","[MV] 마마무(MAMAMOO) - WANNA BE MYSELF","2020-09-10T09:00:10Z","UCuhAUMLzJxlP1W7mEk0_6lA","MAMAMOO","10","20.15.09","MAMAMOO|마마무|WANNA BE MYSELF|마마무 WANNA BE MYSELF|안다르|andar|마마무 안다르|마마무 andar|MAMAMOO andar|WANNA BE MYSELF MV|WANNA BE MYSELF 뮤직비디오|WANNA BE MYSELF 뮤비","12604045","1028347","6895","67280","https://i.ytimg.com/vi/sk-qyR224fU/default.jpg","False","False"
"fzhbxzreWWQ","'😷양성판정 받고 벌써 복귀한 네이마르??', 5명 퇴장으로 얼룩진 🇫🇷'르 클라시크' 3R PSG vs 마르세유 H/L [리그1]","2020-09-14T00:14:52Z","UCqsKWTIu7IhBjLFZS2s1ULQ","SBS Sports","17","20.15.09","[none]","334962","1417","69","1383","https://i.ytimg.com/vi/fzhbxzreWWQ/default.jpg","False","False"
"9ggnA61Y8Zg","앞으로 대한민국에 생기는 기이한 징후와 사건사고... 허경영 예언!","2020-09-13T09:46:45Z","UCA7LZMILVfSYGwHU7Cj3g6Q","허경영강연짤","29","20.15.09","대통령|탄핵|예언|허경영강연|미래|지진|문재인|메시아|허경영강의|북한|미국|회담|트럼프|김정은|허경영|korea|president|국가혁명당|하늘궁|세계통일","44291","2419","80","190","https://i.ytimg.com/vi/9ggnA61Y8Zg/default.jpg","False","False"
"Ao8Jn2uYRkw","(ENG SUB) '中에 고개 숙였나' 논란에 중국도 곤혹 '뮬란' (2020.09.12/뉴스데스크/MBC) Controversy of 'Mulan' in China","2020-09-12T11:30:12Z","UCF4Wxdo3inmxP-Y59wXDsFw","MBCNEWS","25","20.15.09","MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|중국|뮬란|디즈니|홍콩|위구르|mulan|movie|china|disney|disneymovie","660934","4254","178","2277","https://i.ytimg.com/vi/Ao8Jn2uYRkw/default.jpg","False","False"
"jQOrDplY1DQ","(ENG)💗두근두근 아찔한 첫 스킨십💗[웹드라마 - 서류상 아빠 ] EP.03 | Web Drama : Legally, Dad EP.03","2020-09-10T10:00:10Z","UCjOslp-74AgL4gaUWvojZbw","STUDIO DIA 스튜디오 다이아","24","20.15.09","서류상|아빠|웹드|웹드라마|K-webdrama|k-drama|최경훈|경훈|뷰티학개론|로맨스|로맨스 웹드|이현주|현주|서류상아빠|tvnd|다이아TV|스튜디오다이아|알랑말랑|뷰티학개론웹드|뷰티학웹드|설레는웹드|존잼웹드|존잘남주|잘생긴남자웹드|설렘|달달한웹드|짝사랑전세역전|짝전|나의개같은연애|나개연|너대처법|여화이|너랑하고싶어|웹드라마 알랑말랑|웹드라마 서류상 아빠|설유상|경훈배우|최경훈 배우|유니티|유니티 현주|유니티 이현주|로코|로코웹드|웹드로코|웹드 로맨스|알콩달콩|키스|키스장면","415156","11227","129","734","https://i.ytimg.com/vi/jQOrDplY1DQ/default.jpg","False","False"
"L6snbR67ljs","‘Criminal’ MV Commentary l 짝궁들아 ‘Criminal’ MV 궁금해? l TAEMIN 태민","2020-09-14T13:00:02Z","UCyPwRgc3gQGqhk6RoGS50Ug","SHINee","22","20.15.09","[none]","122107","25693","32","2088","https://i.ytimg.com/vi/L6snbR67ljs/default.jpg","False","False"
"0lSQdDX2Gjg","국방부 민원실에 ‘휴가 문의’ 전화 빗발 | 토요랭킹쇼","2020-09-12T05:44:03Z","UCfq4V1DAuaojnr2ryvWNysw","채널A 뉴스","25","20.15.09","국방부|민원|추미애","498195","14682","597","4236","https://i.ytimg.com/vi/0lSQdDX2Gjg/default.jpg","False","False"
"SXCDG1SI0IE","【던파】 15년 던파인생을 걸고 운영자 궁댕이맨단의 부정행위 모든것을 말씀드립니다","2020-09-11T03:00:08Z","UCXybGky1c_63xzXFzI0eU8A","에어비스","20","20.15.09","던파|던전앤파이터|BJ에어비스|에어비스|창성|이기|루크|dnf|전섭|최강|강화|증폭|에어|공기|DPL|던페|총검사|안톤|시로코|마수던전|테이베르스|할렘|에어비스 최강공참사|에어비스 핀드워|핀드워|에어비스 초시공레이드|초시공레이드|프레이|이시스|오퍼","135394","1109","80","488","https://i.ytimg.com/vi/SXCDG1SI0IE/default.jpg","False","False"
"3GiYGKCLaLc","[비밀의 숲] 시즌2 요약 몰아보기 (3-4화) #2","2020-09-11T07:00:01Z","UCDzpa0rTkUzxhE6h6fMKOQA","자취방남자movie comment","1","20.15.09","영화추천|영화소개|영화리뷰|영화유튜브|자취방남자|비밀의숲2|비숲2|비밀의숲요약|비밀의숲2요약|비숲2요약|비숲요약|조승우|배두나|비밀의숲명장면|우태하|서동재|결말|비밀의숲시즌2|비숲시즌2","46542","504","20","29","https://i.ytimg.com/vi/3GiYGKCLaLc/default.jpg","False","False"
"vT78Gwh62YI","BTS 방탄소년단 KBS 오다! LIVE","2020-09-10T09:54:43Z","UC3m0s5XAQydCtbLHc8j1Uog","KBS 한국방송","24","20.15.09","BTS|K-POP|방탄소년단|방탄소년단 9시뉴스|방탄소년단 KBS|BTS KBS","1679831","94640","910","1062","https://i.ytimg.com/vi/vT78Gwh62YI/default.jpg","False","False"
"MktBRhGbiAU","친구의 뇌를 통속에 넣었습니다","2020-09-11T04:20:21Z","UCEwOn7PtulhGiick5T_9CyA","발명! 쓰레기걸 Trash girl","24","20.15.09","일상|만들기|단편영화|SF|코미디|개그|호러|뇌|통속의뇌|과학실험|친구놀리기|친구농락|무서운영상|공포|이해하면무서운이야기|기묘한이야기|무서운동영상","133541","7590","71","1306","https://i.ytimg.com/vi/MktBRhGbiAU/default.jpg","False","False"
